     Time_Now  Buffer_Level 
      212.642       26.5333
      215.663       29.5333
      215.762        27.267
       217.93        30.267
      218.296       27.8461
      220.351       30.8461
      221.296       27.5418
      223.655       30.5418
      224.296       28.0443
      226.152       31.0443
      227.296       28.3613
      228.835       31.3613
      230.296       28.1562
       232.04       31.1562
      233.296       27.7732
      235.423       30.7732
      236.296       27.2761
      238.921       30.2761
      239.296       26.5684
      242.628       29.5684
      242.727       27.0107
      245.186       30.0107
      245.296       26.2463
       248.95       29.2463
      249.049       26.5937
      251.603       29.5937
      251.702       27.2879
      253.909       30.2879
      254.296       26.1033
      258.093       29.1033
      258.192        27.619
      259.578        30.619
      260.296       27.3115
      262.885       30.3115
      263.296       26.8223
      266.374       29.8223
      266.473       27.9704
      268.226       30.9704
      269.296       27.2754
      271.921       30.2754
      272.296        26.679
      275.518        29.679
      275.617       27.6399
      277.557       30.6399
      278.296       28.6799
      279.517       31.6799
      281.296       28.6138
      282.583       31.6138
      284.296       28.5334
      285.663       31.5334
      287.296       28.3018
      288.895       31.3018
      290.296       27.6914
      292.505       30.6914
      293.296       27.9248
      295.272       30.9248
      296.296       27.7104
      298.486       30.7104
      299.296       28.4698
      300.727       31.4698
      302.296       29.0173
      303.179       32.0173
      305.296       29.1877
      306.009       32.1877
      308.296       29.4881
      308.709       32.4881
      311.296        29.632
      311.565        32.632
      314.296        29.607
       314.59        32.607
      317.296       29.5302
      317.666       32.5302
      320.296       28.9724
      321.224       31.9724
      323.296       28.6034
      324.593       31.6034
      326.296       28.0384
      328.158       31.0384
      329.296       28.7074
      330.489       31.7074
      332.296       28.1657
      334.031       31.1657
      335.296       28.6053
      336.591       31.6053
      338.296       28.9898
      339.207       31.9898
      341.296       29.4496
      341.747       32.4496
      344.296       27.1236
      347.073       30.1236
      347.296       27.7873
      349.409       30.7873
      350.296       27.7365
       352.46       30.7365
      353.296       27.8763
       355.32       30.8763
      356.296        27.845
      358.352        30.845
      359.296       28.1425
      361.054       31.1425
      362.296       28.4744
      363.722       31.4744
      365.296       28.6666
       366.53       31.6666
      368.296       28.3256
      369.871       31.3256
      371.296       28.4777
      372.719       31.4777
      374.296       28.7046
      375.492       31.7046
      377.296       28.5335
      378.663       31.5335
      380.296         29.28
      380.917         32.28
      383.296       28.8338
      384.363       31.8338
      386.296        28.557
       387.64        31.557
      389.296        28.399
      390.798        31.399
      392.296       29.0806
      393.116       32.0806
      395.296       28.3815
      396.815       31.3815
      398.296       27.3083
      400.888       30.3083
      401.296        27.878
      403.319        30.878
      404.296       27.9916
      406.205       30.9916
      407.296       28.0075
      409.189       31.0075
      410.296       28.1737
      412.023       31.1737
      413.296       27.7129
      415.484       30.7129
      416.296       28.3354
      417.861       31.3354
      419.296       29.2062
       419.99       32.2062
      422.296        28.686
      423.511        31.686
      425.296        28.806
      426.391        31.806
      428.296       28.6313
      429.565       31.6313
      431.296       28.6273
      432.569       31.6273
      434.296       28.7176
      435.479       31.7176
      437.296       29.0938
      438.103       32.0938
      440.296       28.8976
      441.299       31.8976
      443.296       27.8232
      445.373       30.8232
      446.296       28.1543
      448.042       31.1543
      449.296       28.8576
      450.339       31.8576
      452.296       28.5812
      453.615       31.5812
      455.296       27.1997
      457.997       30.1997
      458.296       28.0593
      460.137       31.0593
      461.296       28.0766
       463.12       31.0766
      464.296       28.5705
      465.626       31.5705
      467.296       28.5144
      468.682       31.5144
      470.296        27.503
      472.694        30.503
      473.296       27.7329
      475.464       30.7329
      476.296       27.5743
      478.622       30.5743
      479.296       27.9567
       481.24       30.9567
      482.296       28.0657
      484.131       31.0657
      485.296       28.7837
      486.413       31.7837
      488.296       28.7542
      489.442       31.7542
      491.296       28.5271
       492.67       31.5271
      494.296       28.5611
      495.636       31.5611
      497.296       29.2452
      497.951       32.2452
